issue,number,state,link,repository_name,trimmed_list_lemmatize,trimmed_list_stemming
Help Ethminer stops reporting share accepted,620,closed,https://github.com/ethereum-mining/ethminer/issues/620,ethereum-mining/ethminer,"['help', 'ethminer', 'stop', 'reporting', 'share', 'accepted']","['help', 'ethmin', 'stop', 'report', 'share', 'accept']"
"Enhancement idea: make the ""Solution found"" message yellow in color",619,closed,https://github.com/ethereum-mining/ethminer/issues/619,ethereum-mining/ethminer,"['enhancement', 'idea', 'make', 'solution', 'found', 'message', 'yellow', 'color']","['enhanc', 'idea', 'make', 'solut', 'found', 'messag', 'yellow', 'color']"
No need to call the randomizer with each new job.,618,closed,https://github.com/ethereum-mining/ethminer/issues/618,ethereum-mining/ethminer,"['no', 'need', 'call', 'randomizer', 'new', 'job']","['no', 'need', 'call', 'random', 'new', 'job']"
Low hash rates with GTX 980m,617,closed,https://github.com/ethereum-mining/ethminer/issues/617,ethereum-mining/ethminer,"['low', 'hash', 'rate', 'gtx', '980m']","['low', 'hash', 'rate', 'gtx', '980m']"
How to interact with the API,616,closed,https://github.com/ethereum-mining/ethminer/issues/616,ethereum-mining/ethminer,"['how', 'interact', 'api']","['how', 'interact', 'api']"
HELP: Ethminer stops accepting shares,615,closed,https://github.com/ethereum-mining/ethminer/issues/615,ethereum-mining/ethminer,"['help', 'ethminer', 'stop', 'accepting', 'share']","['help', 'ethmin', 'stop', 'accept', 'share']"
Error compile on Windows (Opencl),614,closed,https://github.com/ethereum-mining/ethminer/issues/614,ethereum-mining/ethminer,"['error', 'compile', 'windows', 'opencl']","['error', 'compil', 'window', 'opencl']"
updated cwarn (missing space),613,closed,https://github.com/ethereum-mining/ethminer/issues/613,ethereum-mining/ethminer,"['updated', 'cwarn', 'missing', 'space']","['updat', 'cwarn', 'miss', 'space']"
CUDA: -L sequential parameter is broken,612,closed,https://github.com/ethereum-mining/ethminer/issues/612,ethereum-mining/ethminer,"['cuda', 'l', 'sequential', 'parameter', 'broken']","['cuda', 'l', 'sequenti', 'paramet', 'broken']"
Build Source Code Failed,611,closed,https://github.com/ethereum-mining/ethminer/issues/611,ethereum-mining/ethminer,"['build', 'source', 'code', 'failed']","['build', 'sourc', 'code', 'fail']"
Ethermine just closes when launching bat,610,closed,https://github.com/ethereum-mining/ethminer/issues/610,ethereum-mining/ethminer,"['ethermine', 'close', 'launching', 'bat']","['ethermin', 'close', 'launch', 'bat']"
Missing Mac OS X Release Build for 0.13.0,609,closed,https://github.com/ethereum-mining/ethminer/issues/609,ethereum-mining/ethminer,"['missing', 'mac', 'os', 'x', 'release', 'build', '0130']","['miss', 'mac', 'os', 'x', 'releas', 'build', '0', '13', '0']"
"stratum Parse response failed: * Line 1, Column 22 Missing ',' or '}' in object declaration",608,closed,https://github.com/ethereum-mining/ethminer/issues/608,ethereum-mining/ethminer,"['stratum', 'parse', 'response', 'failed', 'line', '1', 'column', '22', 'missing', 'object', 'declaration']","['stratum', 'pars', 'respons', 'fail', 'line', '1', 'column', '22', 'miss', 'object', 'declar']"
ethminer refuses to use second gpu device,606,closed,https://github.com/ethereum-mining/ethminer/issues/606,ethereum-mining/ethminer,"['ethminer', 'refuse', 'use', 'second', 'gpu', 'device']","['ethmin', 'refus', 'use', 'second', 'gpu', 'devic']"
Windows Defender Security - Trojan:Win32/Fuery.A!cl - False Positive!,605,closed,https://github.com/ethereum-mining/ethminer/issues/605,ethereum-mining/ethminer,"['windows', 'defender', 'security', 'trojanwin32fueryacl', 'false', 'positive']","['window', 'defend', 'secur', 'trojan', 'win32', 'fueri', 'a', 'cl', 'fals', 'posit']"
"Console output, purely cosmetic",604,closed,https://github.com/ethereum-mining/ethminer/issues/604,ethereum-mining/ethminer,"['console', 'output', 'purely', 'cosmetic']","['consol', 'output', 'pure', 'cosmet']"
Absurd hash rates on OS X,603,closed,https://github.com/ethereum-mining/ethminer/issues/603,ethereum-mining/ethminer,"['absurd', 'hash', 'rate', 'os', 'x']","['absurd', 'hash', 'rate', 'os', 'x']"
Circle CI: Upgrade CUDA docker base image,602,closed,https://github.com/ethereum-mining/ethminer/issues/602,ethereum-mining/ethminer,"['circle', 'ci', 'upgrade', 'cuda', 'docker', 'base', 'image']","['circl', 'ci', 'upgrad', 'cuda', 'docker', 'base', 'imag']"
ethminer 2018,601,closed,https://github.com/ethereum-mining/ethminer/issues/601,ethereum-mining/ethminer,"['ethminer', '2018']","['ethmin', '2018']"
Crash in benchmarking OpenCL: CL_INVALID_KERNEL -48 ,600,closed,https://github.com/ethereum-mining/ethminer/issues/600,ethereum-mining/ethminer,"['crash', 'benchmarking', 'opencl', 'cl_invalid_kernel', '48']","['crash', 'benchmark', 'opencl', 'cl_invalid_kernel', '48']"
